corp,stock_code,sector,label_en,label_ko,2018,2019,2020,2021,2022,YoY
AK홀딩스,006840,기타금융,operating_income_growth_rate,영업이익증가율,,-51.30582961680148,-268.69199059838854,-25.203637575935122,-86.83131823342589,244.5189924343856
AK홀딩스,006840,기타금융,operating_profit_margin,영업이익률,7.26770651264998,3.493427914231526,-8.456364266228588,-5.2313969849276525,-0.5761009741501092,-88.98762652098603
AK홀딩스,006840,기타금융,price_cash_flow_ratio,PCR,4.509697114629158,3.3434184259533186,-3.475717593888703,-52.35955395958472,1.2435118017250628,-102.37494727836089
AK홀딩스,006840,기타금융,price_earnings_ratio,PER,6.924469197631297,15.604901912949144,-2.521094452564204,-2.5654240241248507,-3.8279863527280735,49.21456713316325
AK홀딩스,006840,기타금융,price_to_book_ratio,PBR,0.9707163833845625,0.6332585688158012,0.5277360727278199,0.4252937261000571,0.35537903000056154,-16.439155296414373
AK홀딩스,006840,기타금융,quick_ratio,당좌비율,0.8111537832980543,0.6860966553311645,0.5883919272189633,0.5215287509047626,0.5159636681690654,-1.067071130027398
AK홀딩스,006840,기타금융,retention_ratio,자본유보율,2.373039963095511,8.752636126548547,-1.320340113719696,-1.1677139419472398,-1.5240886050888625,30.519003870703514
AK홀딩스,006840,기타금융,return_on_assets,ROA,6.080770456255083,1.3573669917416002,-6.365724943785217,-4.38200915499081,-2.378907845326126,-45.71193803607845
AK홀딩스,006840,기타금융,return_on_equity,ROE,14.01863963401877,4.058074650826964,-20.93281638817854,-16.577911569419353,-9.283706817483694,-43.999539516129424
AK홀딩스,006840,기타금융,return_on_invested_capital,ROIC,0.0793770906619063,0.030346110784269253,-0.05335980949537498,-0.03643098218039158,-0.004360714020014592,-88.03020462522232
AK홀딩스,006840,기타금융,revenue_growth_rate,매출액증가율,,1.3030604640108745,-30.311267311747724,20.905618187470097,19.580776947579672,-6.33724976707207
AK홀딩스,006840,기타금융,total_asset_growth_rate,총자산증가율,,27.370574921155843,-4.063641089998393,9.55289731505744,10.015930550681574,4.847045041448251
AK홀딩스,006840,기타금융,total_asset_turnover,총자산회전율,1.0921889941998155,0.8686628586393688,0.6310017853473174,0.6963910841665057,0.7569357136477195,8.694055805392484
AK홀딩스,006840,기타금융,total_equity_growth_rate,자기자본증가율,,-1.7814262344525988,-12.777971076986905,-4.775845687771119,6.65183113046226,-239.28069634860128
AK홀딩스,006840,기타금융,total_liabilities_growth_rate,부채총계증가율,,49.70233970562899,0.3161531612195123,15.814465528202714,11.224657380133763,-29.02284708821629
BGF,027410,기타금융,accounts_payable_turnover,매입채무회전율,35.22429072774698,15.595802093939279,10.712713702814817,2.672080780365162,14.77058967399584,452.77481813170766
BGF,027410,기타금융,accounts_receivable_turnover,매출채권회전율,16.780565864759872,11.22240805826169,12.878612548751075,2.6649525723973793,6.89643859927644,158.78278925888858
BGF,027410,기타금융,book_value_per_share,BPS,7946.708389573114,7983.211245887882,8029.41193647518,9051.512159193679,9071.153562748463,0.21699582577298115
BGF,027410,기타금융,current_ratio,유동비율,5.4660513556769805,5.015717000722774,6.710015813043417,4.098202950037247,5.91326819187378,44.28929616138306
BGF,027410,기타금융,debt_ratio,부채비율,0.06716370985664644,0.07791008810106896,0.07303398554114593,0.1255833045710684,0.10396754334031828,-17.212288930108233
BGF,027410,기타금융,debt_to_equity_ratio,차입금비율,0.07199946074817164,0.08449294054266648,0.07878820194263739,0.1436195182772276,0.11603100151963107,-19.209448053113952
BGF,027410,기타금융,earnings_per_share,EPS,247.48467643304343,91.4953967428766,93.4055209550433,187.9347830883716,136.74132165588375,-27.240014110860688
BGF,027410,기타금융,ebitda_margin,EBITDA마진율,23.688222377627273,18.431530095825313,10.45516912141264,28.988668023542036,8.941520574568687,-69.15511755384148
BGF,027410,기타금융,enterprise_value_to_ebitda,EV/EBITDA,29.651498934924728,44.92746275699497,58.97400876324188,19.308967712328315,17.327794735998484,-10.26037748804613
BGF,027410,기타금융,equity_ratio,자기자본비율,0.9328362901433536,0.9220899118989311,0.9269660144588541,0.8744166954289316,0.8960324566596817,2.4720206445905935
BGF,027410,기타금융,fixed_asset_growth_rate,유형자산증가율,,-3.1963723447235415,-69.27589542102271,381.2154076059255,-4.820287256146472,-101.26445236996543
BGF,027410,기타금융,fixed_asset_turnover,유형자산회전율,0.9719441589258268,0.607116414196789,2.2870284443526954,0.46235113610298134,1.4069533506805192,204.3040755862105
BGF,027410,기타금융,gross_profit_margin,매출총이익률,54.43627108700466,56.25605744596341,43.755980843134225,49.588156652991096,30.248268054063125,-39.00102343844921
BGF,027410,기타금융,interest_coverage_ratio,이자보상배율,17.069378883316524,16.939189089638877,2.2843019391842527,14.383197801242117,1.8976826813720615,-86.80625332700228
BGF,027410,기타금융,inventory_turnover,재고자산회전율,30.528624360993934,20.008583701175876,37.339666464401596,1.506323879984419,5.0782447676954785,237.12834505073417
BGF,027410,기타금융,net_debt_ratio,순부채비율,0.006261372906514899,0.019628210277030735,0.008938431464815735,-0.08680807349317696,-0.07747638302887921,-10.74979559940494
BGF,027410,기타금융,net_income_growth_rate,순이익증가율,,-62.8951212326679,2.0876724733317475,101.20307789817464,-27.240014110860688,-126.91619136155938
BGF,027410,기타금융,net_profit_margin,순이익률,21.39896741475472,13.131113077178695,11.58233221329293,23.95470077599931,6.017709210495787,-74.8787961629433
BGF,027410,기타금융,net_working_capital_turnover,순운전자본회전율,0.8564921605331396,0.521127467707213,0.3920227226798467,0.42380318970866565,1.2382906196595642,192.18529962240265
BGF,027410,기타금융,non_current_debt_ratio,비유동부채비율,0.03167203061223521,0.03945212407843386,0.031442153522345216,0.06786153530661593,0.06707515736247821,-1.1587977498367208
BGF,027410,기타금융,operating_income_growth_rate,영업이익증가율,,-10.578491786586241,-44.4480519186414,158.91323487584285,61.45571323268801,-61.32750473508221
BGF,027410,기타금융,operating_profit_margin,영업이익률,13.360904107897092,19.75857157144658,9.48366078779447,25.240059555790367,14.069920193944935,-44.25559827683874
BGF,027410,기타금융,price_cash_flow_ratio,PCR,-52.71042734690409,77.48903992498033,43.890176109184665,664.1965781426298,3972.4683887328342,498.0862472735873
BGF,027410,기타금융,price_earnings_ratio,PER,32.60807948318903,61.205264957069986,52.405895818042666,28.14806239200814,31.482802329743045,11.847138503862748
BGF,027410,기타금융,price_to_book_ratio,PBR,1.0155148024040566,0.7014721053366259,0.6096336865921029,0.5844327342174438,0.4745813165018927,-18.796246562513694
BGF,027410,기타금융,quick_ratio,당좌비율,5.408961475808166,4.969965153000532,6.67629838302708,3.6587743684698366,5.077598945593237,38.77868472432689
BGF,027410,기타금융,retention_ratio,자본유보율,13.788256586343246,38.386387065809124,38.51542110252644,20.68794559968229,29.13889404067403,40.849626176131885
BGF,027410,기타금융,return_on_assets,ROA,2.905136014982552,1.0568050841101555,1.0783323134142093,1.8155343449146515,1.350706517342758,-25.60281103323028
BGF,027410,기타금융,return_on_equity,ROE,3.1143042414613875,1.1460976532470626,1.1632921774847595,2.0762805129470556,1.507430347309131,-27.397558378588414
BGF,027410,기타금융,return_on_invested_capital,ROIC,0.018138839582426212,0.015901895573307748,0.008829428899648672,0.01912952093191697,0.03158067669887986,65.08869621605916
BGF,027410,기타금융,revenue_growth_rate,매출액증가율,,-39.532461033291064,15.73876023818368,-2.7163431367679847,189.63574501079404,-7081.288278491588
BGF,027410,기타금융,total_asset_growth_rate,총자산증가율,,2.000568751334608,0.04965069923472676,19.50409038733858,-2.200624916569993,-111.28288924459953
BGF,027410,기타금융,total_asset_turnover,총자산회전율,0.13576057006280792,0.08048099790922043,0.09310148366981029,0.07579031614261161,0.2244552653004441,196.15296085860837
BGF,027410,기타금융,total_equity_growth_rate,자기자본증가율,,0.8255108075879924,0.5787231373978186,12.729453050919059,0.21699582577299203,-98.29532482735128
BGF,027410,기타금융,total_liabilities_growth_rate,부채총계증가율,,18.320940203234002,-6.212084716351962,105.4895192888874,-19.034135927770247,-118.04362751492351
BGF리테일,282330,유통업,accounts_payable_turnover,매입채무회전율,9.120817811011294,9.159339069477733,8.975560132186258,11.070795495562676,11.834781108794736,6.900909817530966
BGF리테일,282330,유통업,accounts_receivable_turnover,매출채권회전율,106.28558416137953,106.36278965211446,113.73401495071734,92.68549496951042,59.65962627994862,-35.63218678437862
BGF리테일,282330,유통업,book_value_per_share,BPS,15091.005172007994,18010.852468041656,20158.28801426599,23412.51362420624,27847.514438431914,18.94286485172749
BGF리테일,282330,유통업,current_ratio,유동비율,0.9114571046531427,0.7827075095264309,0.8262824628767681,0.7952421154266444,0.8073514732759467,1.5227259238912056
BGF리테일,282330,유통업,debt_ratio,부채비율,0.6481356397302273,0.7134079182905693,0.7061248124831884,0.6882891730160139,0.6732685766660669,-2.1823089682100143
BGF리테일,282330,유통업,debt_to_equity_ratio,차입금비율,1.8420042292243086,2.489279934167467,2.402805144761646,2.2081015910665625,2.0606177691637524,-6.679213605908959
BGF리테일,282330,유통업,earnings_per_share,EPS,4460.411987313516,4379.133210658517,3549.870828792982,4271.107822473693,5598.817276199025,31.085833205595925
BGF리테일,282330,유통업,ebitda_margin,EBITDA마진율,3.506652873969043,3.3817031505072204,2.6386810234973934,2.8389876337163718,3.3360880352824314,17.509776924083717
BGF리테일,282330,유통업,enterprise_value_to_ebitda,EV/EBITDA,35.41955797715702,30.684322383374987,30.698184456989768,27.852983913381244,29.322950065341033,5.277589491061965
BGF리테일,282330,유통업,equity_ratio,자기자본비율,0.35186436026977275,0.2865920817094308,0.29387518751681163,0.31171082698398617,0.3267314233339331,4.818759904903343
BGF리테일,282330,유통업,fixed_asset_growth_rate,유형자산증가율,,11.467490603802544,5.160624250569579,2.970624677538103,12.359748332510211,316.06563178332306
BGF리테일,282330,유통업,fixed_asset_turnover,유형자산회전율,10.757584830280996,9.935268541018342,9.821419027187915,10.46374848130978,10.458905794163654,-0.04628061497059708
BGF리테일,282330,유통업,gross_profit_margin,매출총이익률,17.653444244161285,17.768160780083825,17.015211037721574,17.358347348264722,18.201696971720132,4.858467263818856
BGF리테일,282330,유통업,interest_coverage_ratio,이자보상배율,26.33287532344655,9.88240668289633,6.952885898220047,8.238667595948801,8.040895546588052,-2.4005343953675142
BGF리테일,282330,유통업,inventory_turnover,재고자산회전율,46.00134315053224,53.80566708270287,42.202690750461635,51.67056684851579,49.899892016673604,-3.426853893500585
BGF리테일,282330,유통업,net_debt_ratio,순부채비율,0.08230571694185822,0.1430252394356194,0.13624400190810296,0.12807745542101145,0.05889602540235528,-54.01530643409923
BGF리테일,282330,유통업,net_income_growth_rate,순이익증가율,,-1.8222257694171629,-18.936678606788327,20.317274302793265,31.085833205595925,53.001986104613316
BGF리테일,282330,유통업,net_profit_margin,순이익률,2.6695006630233418,2.545834456644175,1.9852114365229319,2.177250276161306,2.5412909863644777,16.720205030586058
BGF리테일,282330,유통업,net_working_capital_turnover,순운전자본회전율,-85.41713277805876,-28.782574695242428,-35.4619734054717,-32.58177741460191,-35.86487492392593,10.076483758226965
BGF리테일,282330,유통업,non_current_debt_ratio,비유동부채비율,0.13302164991238666,0.2757713977448174,0.2829610285228145,0.2967992221865888,0.2991482092985008,0.7914397802684492
BGF리테일,282330,유통업,operating_income_growth_rate,영업이익증가율,,3.749858710250842,-17.505072524144815,22.95714295905309,26.55706852071895,15.681069582947552
BGF리테일,282330,유통업,operating_profit_margin,영업이익률,3.2811842663619704,3.30677830280116,2.6241251202683182,2.941114302548884,3.3142753944844587,12.68774530837441
BGF리테일,282330,유통업,price_cash_flow_ratio,PCR,20.39294411687859,10.996773056778007,9.232319636652125,9.346164669297345,11.542258265833906,23.497270530133584
BGF리테일,282330,유통업,price_earnings_ratio,PER,45.73568553313574,38.70628999991331,38.1704029625417,34.066103233078984,37.597226273993726,10.365503259222027
BGF리테일,282330,유통업,price_to_book_ratio,PBR,13.517986222574196,9.410992639063572,6.7218009735800415,6.2146253211174765,7.559022923406489,21.632802185526945
BGF리테일,282330,유통업,quick_ratio,당좌비율,0.7760711426992815,0.6871232584451735,0.7051487816099479,0.6885404558989302,0.6940906534559708,0.8060815467690201
BGF리테일,282330,유통업,retention_ratio,자본유보율,1.039738613977481,1.7258004061390704,2.7357766688178105,3.018606595228552,3.100556254205056,2.7148174626677224
BGF리테일,282330,유통업,return_on_assets,ROA,10.399969999128066,6.968159364763195,5.175136671991752,5.686491304823252,6.569022674118882,15.519787545389743
BGF리테일,282330,유통업,return_on_equity,ROE,29.556758721327892,24.31385864954934,17.609981692298195,18.24284180258965,20.105267522447846,10.2090767437002
BGF리테일,282330,유통업,return_on_invested_capital,ROIC,0.127829966122309,0.09050925576768636,0.06840685023244107,0.07681533487928906,0.08567122116853167,11.528799950113
BGF리테일,282330,유통업,revenue_growth_rate,매출액증가율,,2.946848220511722,3.9555751977329745,9.70499421788833,12.307747550002524,26.818700492544096
BGF리테일,282330,유통업,total_asset_growth_rate,총자산증가율,,46.53021739750769,9.149222118518118,9.497808954766306,13.474787299180235,41.87258728149247
BGF리테일,282330,유통업,total_asset_turnover,총자산회전율,3.895848442063912,2.73708266716932,2.6068440755388385,2.6117765913659974,2.584915583994732,-1.0284573136945254
BGF리테일,282330,유통업,total_equity_growth_rate,자기자본증가율,,19.348262509707624,11.923008919398615,16.143363006011448,18.942864851727492,17.34150340714985
BGF리테일,282330,유통업,total_liabilities_growth_rate,부채총계증가율,,61.28694512730597,8.03492928113656,6.732060735135148,10.998416839293013,63.37370193188276
BYC,001460,섬유의복,accounts_payable_turnover,매입채무회전율,7.452713781470215,7.323634056093037,7.624654511514343,6.451853881252987,6.498684138573569,0.7258418771177726
BYC,001460,섬유의복,accounts_receivable_turnover,매출채권회전율,32.86658240411933,28.79822480412675,37.310007325966524,33.402926978064336,34.64859747250312,3.7292255713303635
BYC,001460,섬유의복,book_value_per_share,BPS,242502.05177559523,258528.24622083333,269445.2531208333,286793.0146107143,306986.4799892857,7.041128740873109
BYC,001460,섬유의복,current_ratio,유동비율,1.0933521847683363,1.0817543514445283,0.9602796222995745,1.0203663638053548,1.5178920202910051,48.759511694424916
BYC,001460,섬유의복,debt_ratio,부채비율,0.44828521606022836,0.374062275983155,0.3334637207213479,0.29604329414585906,0.2289447517232439,-22.665111404129977
BYC,001460,섬유의복,debt_to_equity_ratio,차입금비율,0.8125307298438568,0.5976030228417554,0.5002934290121965,0.4205419050403917,0.2969239263138618,-29.394925272585333
BYC,001460,섬유의복,earnings_per_share,EPS,5412.1703547619045,16541.04150952381,10884.000938690477,17771.12464107143,21003.87026011905,18.191001888402234
BYC,001460,섬유의복,ebitda_margin,EBITDA마진율,9.694483901714458,24.482999158016998,17.440617269327795,24.439855059906872,28.356667355126262,16.026331930441142
BYC,001460,섬유의복,enterprise_value_to_ebitda,EV/EBITDA,28.818043180176772,11.860187136837563,18.429992981548498,18.247312902388444,12.222309845074632,-33.018576979217485
BYC,001460,섬유의복,equity_ratio,자기자본비율,0.5517147839397716,0.625937724016845,0.6665362792786521,0.7039567058541409,0.7710552482767561,9.531629127845525
BYC,001460,섬유의복,fixed_asset_growth_rate,유형자산증가율,,3.4212845252821644,-10.557191016153878,12.134260713430933,12.825200873235953,5.6941265407314505
BYC,001460,섬유의복,fixed_asset_turnover,유형자산회전율,2.954476492148142,2.462945162600677,2.612803910742742,2.3672434847090216,2.1649371783506237,-8.546070890686815
BYC,001460,섬유의복,gross_profit_margin,매출총이익률,37.310044050273625,40.69403652523854,42.47568817437109,42.50439306479994,42.27576655177273,-0.5378891369620468
BYC,001460,섬유의복,interest_coverage_ratio,이자보상배율,2.182136462548938,4.9469873765390435,4.752543560125019,12.925327605117317,13.862424129015723,7.250079475953834
BYC,001460,섬유의복,inventory_turnover,재고자산회전율,2.27141591273963,2.2149209718496636,2.682930368617358,3.0544062612304463,2.549356888789453,-16.535107947216478
BYC,001460,섬유의복,net_debt_ratio,순부채비율,0.18892058005707255,0.14126936910392682,0.05736443442359093,-0.03429740132808409,-0.040060195863140885,16.80242325046937
BYC,001460,섬유의복,net_income_growth_rate,순이익증가율,,205.62677124474015,-34.200026446800145,63.27750007718749,18.191001888402237,-71.2520218620957
BYC,001460,섬유의복,net_profit_margin,순이익률,4.59529904559966,16.28999838387946,11.296639125606058,18.155205161466352,20.795869862188326,14.544945525191155
BYC,001460,섬유의복,net_working_capital_turnover,순운전자본회전율,25.803230563154585,19.07672343463531,-33.63124808068008,61.78862485733756,4.138026188815403,-93.30293205526162
BYC,001460,섬유의복,non_current_debt_ratio,비유동부채비율,0.3370458990125053,0.2164281382727376,0.15504672713523,0.10511552154055123,0.11057083160278719,5.189823522048949
BYC,001460,섬유의복,operating_income_growth_rate,영업이익증가율,,9.588622943089774,-1.935363545425306,16.43530495171337,-5.185037807310144,-131.5481691550214
BYC,001460,섬유의복,operating_profit_margin,영업이익률,10.788628588384524,13.713476948623107,14.173023216368389,16.243243202091286,14.925921010254099,-8.109970253154767
BYC,001460,섬유의복,price_cash_flow_ratio,PCR,8.425274078786861,21.228896472938573,13.593265182186425,21.19558920797896,58.736730296244545,177.11770463136475
BYC,001460,섬유의복,price_earnings_ratio,PER,45.45311471645689,14.297769572963755,26.323040728667067,25.350111999036606,17.425359967821738,-31.261211120156148
BYC,001460,섬유의복,price_to_book_ratio,PBR,1.0144244067165324,0.9147936577807558,1.0632957778310477,1.5708192914374066,1.1922349154033558,-24.10107757765187
BYC,001460,섬유의복,quick_ratio,당좌비율,0.4285386230942404,0.6641598306459993,0.6738628906609557,0.7834855487551856,1.0326482244105384,31.801821495141347
BYC,001460,섬유의복,retention_ratio,자본유보율,43.642822070761476,15.252019883426083,24.152341099908455,15.743580508857134,14.282360396804213,-9.281370976766418
BYC,001460,섬유의복,return_on_assets,ROA,1.2313192305217444,4.004847449626627,2.6924139153740345,4.362066620985486,5.275523664349681,20.94092371193142
BYC,001460,섬유의복,return_on_equity,ROE,2.2318039435683534,6.398156391543594,4.0394109054166645,6.1964984276878265,6.8419528641300795,10.41643831551974
BYC,001460,섬유의복,return_on_invested_capital,ROIC,0.028908338108169868,0.03371417350019866,0.03377964411040905,0.03902688422314094,0.037864273061729785,-2.979000718488788
BYC,001460,섬유의복,revenue_growth_rate,매출액증가율,,-13.784742201049182,-5.115012445488631,1.5954917225582843,3.18307922404939,99.50459028051209
BYC,001460,섬유의복,total_asset_growth_rate,총자산증가율,,-6.03284506354832,-2.1254292420251786,0.7803528631084911,-2.273772796774065,-391.3775170525576
BYC,001460,섬유의복,total_asset_turnover,총자산회전율,0.2679519261539299,0.2458470133176817,0.23833760514409533,0.24026534441173855,0.2536813174591843,5.583815294000556
