corp,stock_code,sector,label_en,label_ko,2018,2019,2020,2021,2022,YoY
AJ네트웍스,095570,서비스업,ebitda,EBITDA,-49408471511.0,107048170172.0,-18504130352.0,22290237581.0,27642664014.0,24.012424333971033
AJ네트웍스,095570,서비스업,ebitda_margin,EBITDA마진,-4.725704166965969,10.702040890691093,-2.122140151027129,2.2700026244668665,2.287603915507065,0.7753863740281988
AJ네트웍스,095570,서비스업,ebitda_to_interest_expense,EBITDA/금융비용,-1.2346466810687526,1.8920998506382873,-0.4137728337959038,0.6354156326998677,0.6084330134624619,-4.246451904678071
AJ네트웍스,095570,서비스업,ebitda_to_sales_revenue,EBITDA/매출액,-0.047257041669659695,0.10702040890691093,-0.02122140151027129,0.022700026244668665,0.02287603915507065,0.7753863740282
AJ네트웍스,095570,서비스업,financial_expenses,금융비용,40018308289.0,56576385298.0,44720505651.0,35079775243.0,45432551164.0,29.51209307723785
AJ네트웍스,095570,서비스업,free_cash_flow,잉여현금흐름,-38978560523.0,-82322628833.0,-79124735657.0,-166397685961.0,42030706618.0,-125.25918937830124
AJ네트웍스,095570,서비스업,net_borrowings,순차입금,393098130691.0,334996439685.0,436318141021.0,225729363746.0,143067915473.0,-36.6197143788586
AJ네트웍스,095570,서비스업,net_borrowings_to_ebitda,순차입금/EBITDA,-7.956087664106003,3.129399027995933,-23.579499966819085,10.126826281044654,5.175619665331146,-48.89198726536026
AJ네트웍스,095570,서비스업,operating_cash_flow,영업활동현금흐름,-83538855287.0,-37909433941.0,17725957273.0,-11318072318.0,18324411864.0,-261.9040005147986
AJ네트웍스,095570,서비스업,operating_cf_to_total_borrowings,영업현금흐름/총차입금,-0.1870518586464562,-0.08277482525041757,0.035022892558281817,-0.036397034861573335,0.06665135716129825,-283.1230412444018
AJ네트웍스,095570,서비스업,quick_assets,당좌자산,217301561087.0,420169967807.0,214890726298.0,254177185738.0,276444852059.0,8.760686470088231
AJ네트웍스,095570,서비스업,quick_ratio,당좌비율,0.3221883859652282,0.527810064595377,0.3250205427340687,0.4839840530433834,0.33946068549480685,-29.861183780702323
AJ네트웍스,095570,서비스업,roa,총자산수익률(ROA),1.447255303925629,2.3362524478455096,-0.2088448586135612,5.663071279879297,0.5919579990769644,-89.54705018140649
AJ네트웍스,095570,서비스업,sales_revenue,매출액,1045526121935.0,1000259401598.0,871956093147.0,981947656833.0,1208367577386.0,23.05824745111717
AJ네트웍스,095570,서비스업,selling_general_administrative_expenses,판매관리비,1066760000.0,984610000.0,850870000.0,933880000.0,1132920000.0,21.313230821947148
AJ네트웍스,095570,서비스업,short_term_borrowings,단기성차입금,257683028520.0,291467302230.0,262670778000.0,113290328000.0,209481577325.0,84.90685041091946
AJ네트웍스,095570,서비스업,short_term_borrowings_to_total_borrowings_ratio,단기성차입금/총차입금,0.5769780931366736,0.636415596335398,0.5189841256193743,0.3643228194555063,0.7619470427004964,109.14063078432856
AJ네트웍스,095570,서비스업,total_assets,자산총계,2575139461359.0,1803255225986.0,1588170350000.0,1355044449955.0,1481445371745.0,9.328175307769254
AJ네트웍스,095570,서비스업,total_assets_leverage,총자산레버리지,5.236066928674466,5.191596782613365,5.51433084198474,3.7379496305601347,4.0936814812973426,9.516764159390267
AJ네트웍스,095570,서비스업,total_borrowings,총차입금,446607993588.0,457982651444.0,506124879420.0,310961383559.0,274929313437.0,-11.587313418022365
AJ네트웍스,095570,서비스업,total_borrowings_to_ebitda,총차입금/EBITDA,-9.039097546026493,4.278285660634225,-27.35199492178761,13.95056389278061,9.945832764083749,-28.706589636633268
AJ네트웍스,095570,서비스업,total_equity,자본총계,491807972747.0,347341155620.0,288007810106.0,362510088118.0,361885842490.0,-0.17220089825384471
AJ네트웍스,095570,서비스업,total_liabilities,부채총계,2083331488612.0,1455914070366.0,1300162539894.0,992534361837.0,1119559529255.0,12.798062445203367
AJ네트웍스,095570,서비스업,working_capital,운전자본,-405696595353.0,-317263279101.0,-412605041253.0,-251263872948.0,-512895266305.0,104.12614845395845
AK홀딩스,006840,기타금융,average_accounts_receivable_per_sales_turnover,1회당회전매출채권액수,0.0724417587816437,0.07427046537326973,0.09282912523068239,0.0907077768741177,0.08775105124724279,-3.259616461528086
AK홀딩스,006840,기타금융,borrowing_dependency,차입금의존도,0.5023430008647495,1.1415705341540772,0.8832434152769676,1.0894517180444412,1.0825165104066066,-0.6365777870618508
AK홀딩스,006840,기타금융,cash_and_cash_equivalents,현금성자산,511412915293.0,284885465272.0,405265724715.0,515233699800.0,499496214814.0,-3.0544362669035183
AK홀딩스,006840,기타금융,cash_and_cash_equivalents_to_short_term_borrowings_ratio,현금성자산/단기성차입금,1.1268560704490853,0.44832274372738795,0.4942342428157041,0.5569620205397974,0.47682911826293867,-14.3874984867362
AK홀딩스,006840,기타금융,cogs,매출원가,2665568343390.0,2832480228690.0,2157041980835.0,2661268849899.0,3077278770459.0,15.632014051334512
AK홀딩스,006840,기타금융,corporate_tax,법인세납부,69155654847.0,70221657128.0,28968951378.0,28727907050.0,36359442604.0,26.56488528982483
AK홀딩스,006840,기타금융,current_liabilities,유동부채금액,1331030390880.0,1565481508107.0,1611669522762.0,1873942574814.0,2366670547012.0,26.2936537554736
AK홀딩스,006840,기타금융,current_liabilities_ratio,유동부채비율,1.0186195146606045,1.179015885586176,1.3597660713017892,1.3852846433801926,1.4990138728274267,8.209809441742362
AK홀딩스,006840,기타금융,days_sales_outstanding,매출채권회전일수,26.44124195529995,27.10871986124345,33.88263070919907,33.10833855905296,32.029133705243616,-3.2596164615280947
AK홀딩스,006840,기타금융,debt_ratio,부채비율,0.566236766547662,0.6655145337296856,0.695897349609384,0.7356718223136057,0.7437545269260326,1.0986834573883337
AK홀딩스,006840,기타금융,debt_to_net_income_ratio,총부채상환비율,9.311924707915809,49.02981564888227,-10.93194185665814,-16.78845927274537,-31.264537144105763,86.22636321881583
AK홀딩스,006840,기타금융,dependence_on_net_borrowings,순차입금의존도,0.5023430008647495,1.1415705341540772,0.8832434152769676,1.0894517180444412,1.0825165104066066,-0.6365777870618508
AK홀딩스,006840,기타금융,ebit,EBIT,269802208392.0,82275053824.0,-344059726542.0,-247644312102.0,-120183179682.0,-51.46943668445781
AK홀딩스,006840,기타금융,ebit_margin,EBIT마진,7.269978357898937,2.188432858470809,-13.132164819832651,-7.817796486437975,-3.1727680406309697,-59.41608295719938
AK홀딩스,006840,기타금융,ebitda,EBITDA,269802208392.0,82275053824.0,-344059726542.0,-247644312102.0,-120183179682.0,-51.46943668445781
AK홀딩스,006840,기타금융,ebitda_margin,EBITDA마진,7.269978357898937,2.188432858470809,-13.132164819832651,-7.817796486437975,-3.1727680406309697,-59.41608295719938
AK홀딩스,006840,기타금융,ebitda_to_interest_expense,EBITDA/금융비용,5.5549715351665006,1.0132447439162502,-2.667138437546878,-2.8596434526188874,-1.0728235766733756,-62.48400912740104
AK홀딩스,006840,기타금융,ebitda_to_sales_revenue,EBITDA/매출액,0.07269978357898937,0.02188432858470809,-0.1313216481983265,-0.07817796486437975,-0.031727680406309695,-59.41608295719938
AK홀딩스,006840,기타금융,financial_expenses,금융비용,48569503315.0,81199586100.0,128999575612.0,86599716435.0,112025110461.0,29.35967353320815
AK홀딩스,006840,기타금융,free_cash_flow,잉여현금흐름,541859613125.0,493514119105.0,-173149227817.0,28477696406.0,830254324360.0,2815.4546509775723
AK홀딩스,006840,기타금융,net_borrowings,순차입금,228989248887.0,1367699120860.0,709972228133.0,794678674019.0,888656036531.0,11.825831695812324
AK홀딩스,006840,기타금융,net_borrowings_to_ebitda,순차입금/EBITDA,0.8487300761982564,16.6234971269145,-2.063514481246129,-3.2089518522504443,-7.3941797752593095,130.4235188220028
AK홀딩스,006840,기타금융,operating_cash_flow,영업활동현금흐름,317257800609.0,274189797509.0,-191716473016.0,-9766237791.0,366475089153.0,-3852.4694462254674
AK홀딩스,006840,기타금융,operating_cf_to_total_borrowings,영업현금흐름/총차입금,0.4284938861035948,0.1659157418082678,-0.17190633848714595,-0.007455642061405148,0.2640020853605339,-3640.9704916920064
AK홀딩스,006840,기타금융,quick_assets,당좌자산,1079670337247.0,1074071626695.0,948293336538.0,977314930310.0,1221116016784.0,24.946010637192188
AK홀딩스,006840,기타금융,quick_ratio,당좌비율,0.8111537832980543,0.6860966553311645,0.5883919272189633,0.5215287509047626,0.5159636681690654,-1.067071130027398
AK홀딩스,006840,기타금융,roa,총자산수익률(ROA),6.080770456255083,1.3573669917416002,-6.365724943785217,-4.38200915499081,-2.378907845326126,-45.71193803607845
AK홀딩스,006840,기타금융,sales_revenue,매출액,3711183102751.0,3759542062510.0,2619977218245.0,3167699652090.0,3787959855335.0,19.58077694757967
AK홀딩스,006840,기타금융,selling_general_administrative_expenses,판매관리비,775896863306.0,795724941961.0,684490054677.0,672145746282.0,732503558503.0,8.979869701604384
AK홀딩스,006840,기타금융,short_term_borrowings,단기성차입금,453840493657.0,635447273773.0,819987142951.0,925078696211.0,1047537148389.0,13.237625369557598
AK홀딩스,006840,기타금융,short_term_borrowings_to_total_borrowings_ratio,단기성차입금/총차입금,0.6129648393986411,0.38451724595853376,0.7352575662054779,0.7062141824906715,0.7546269851696935,6.855257778635949
AK홀딩스,006840,기타금융,total_assets,자산총계,3397931239428.0,4327964555085.0,4152091609064.0,4548736656905.0,5004334961394.0,10.015930550681583
AK홀딩스,006840,기타금융,total_assets_leverage,총자산레버리지,2.305405167793872,2.989666520194483,3.2883633165166843,3.7831759321037106,3.9025079663020685,3.1542819139262432
AK홀딩스,006840,기타금융,total_borrowings,총차입금,740402164180.0,1652584586132.0,1115237952848.0,1309912373819.0,1388152251345.0,5.972909263991041
AK홀딩스,006840,기타금융,total_borrowings_to_ebitda,총차입금/EBITDA,2.7442405627171804,20.086095472719506,-3.241408008012995,-5.289491055540464,-11.550303919550112,118.3632375642601
AK홀딩스,006840,기타금융,total_equity,자본총계,1473897641463.0,1447641242209.0,1262662062981.0,1202359271295.0,1282338179603.0,6.65183113046226
AK홀딩스,006840,기타금융,total_liabilities,부채총계,1924033597965.0,2880323312876.0,2889429546083.0,3346377385610.0,3721996781791.0,11.224657380133758
AK홀딩스,006840,기타금융,working_capital,운전자본,-24330124762.0,-237694896200.0,-426414531645.0,-521193460205.0,-787852238581.0,51.163109044214714
BGF,027410,기타금융,average_accounts_receivable_per_sales_turnover,1회당회전매출채권액수,0.05959274604082668,0.08910743530340817,0.07764811591423927,0.3752411995461535,0.14500237848922745,-61.35755384413949
BGF,027410,기타금융,borrowing_dependency,차입금의존도,0.014976091932956586,0.030724020745529837,0.014959825733576378,0.020336594691238368,0.017136821265255724,-15.734066959406952
BGF,027410,기타금융,cash_and_cash_equivalents,현금성자산,12525946607.0,14422698054.0,8172988455.0,207259298482.0,179908804186.0,-13.196268874940406
BGF,027410,기타금융,cash_and_cash_equivalents_to_short_term_borrowings_ratio,현금성자산/단기성차입금,0.613686650054838,0.5464565851900416,0.431867133163168,6.773509424721183,7.578246705259083,11.880654917240705
BGF,027410,기타금융,cogs,매출원가,100510815182.0,58349044915.0,86830240244.0,75712418716.0,303418248317.0,300.7509645876362
BGF,027410,기타금융,corporate_tax,법인세납부,47858860712.0,7501375200.0,4237814936.0,2478273042.0,18219070369.0,635.1518601960405
BGF,027410,기타금융,current_liabilities,유동부채금액,57669532526.0,63739516570.0,68967757266.0,114382730119.0,71497959445.0,-37.49234751555947
BGF,027410,기타금융,current_liabilities_ratio,유동부채비율,0.1829474212607628,0.19937328997148324,0.14903094536023706,0.24400938952789333,0.1691112203187799,-30.694789800517754
BGF,027410,기타금융,days_sales_outstanding,매출채권회전일수,21.751352304901737,32.52421388574398,28.341562308697334,136.963037834346,52.92586814856802,-61.35755384413949
BGF,027410,기타금융,debt_ratio,부채비율,0.06716370985664644,0.07791008810106896,0.07303398554114593,0.1255833045710684,0.10396754334031828,-17.212288930108233
BGF,027410,기타금융,debt_to_net_income_ratio,총부채상환비율,2.311895536397108,7.372228736642607,6.772864415970821,6.9171538904141245,7.6972711692287845,11.278009585644117
BGF,027410,기타금융,dependence_on_net_borrowings,순차입금의존도,0.014976091932956586,0.030724020745529837,0.014959825733576378,0.020336594691238368,0.017136821265255724,-15.734066959406952
BGF,027410,기타금융,ebit,EBIT,52254778048.0,24585396620.0,16140824575.0,43537431399.0,38895385596.0,-10.66219492936513
BGF,027410,기타금융,ebit_margin,EBIT마진,23.688222377627273,18.431530095825313,10.45516912141264,28.988668023542036,8.941520574568687,-69.15511755384148
BGF,027410,기타금융,ebitda,EBITDA,52254778048.0,24585396620.0,16140824575.0,43537431399.0,38895385596.0,-10.66219492936513
BGF,027410,기타금융,ebitda_margin,EBITDA마진,23.688222377627273,18.431530095825313,10.45516912141264,28.988668023542036,8.941520574568687,-69.15511755384148
BGF,027410,기타금융,ebitda_to_interest_expense,EBITDA/금융비용,17.069378883316524,16.939189089638877,2.2843019391842527,14.383197801242117,1.8976826813720615,-86.80625332700228
BGF,027410,기타금융,ebitda_to_sales_revenue,EBITDA/매출액,0.23688222377627272,0.18431530095825313,0.1045516912141264,0.28988668023542036,0.08941520574568686,-69.15511755384148
BGF,027410,기타금융,financial_expenses,금융비용,3061316900.0,1451391592.0,7065976830.0,3026964657.0,20496253656.0,577.1223313956256
BGF,027410,기타금융,free_cash_flow,잉여현금흐름,-58624890265.0,14236776410.0,50581775921.0,-165277449456.0,-5591146218.0,-96.61711489595048
BGF,027410,기타금융,net_borrowings,순차입금,10173946575.0,32531431811.0,14821746042.0,-172020791619.0,-150150312725.0,-12.713857835534089
BGF,027410,기타금융,net_borrowings_to_ebitda,순차입금/EBITDA,0.19469887644828296,1.3232014237482739,0.9182768806593018,-3.9511010661724777,-3.8603631362492896,-2.296522625048617
BGF,027410,기타금융,operating_cash_flow,영업활동현금흐름,-29202164098.0,13834576609.0,21350276234.0,1524674595.0,207458308.0,-86.3932731167466
BGF,027410,기타금융,operating_cf_to_total_borrowings,영업현금흐름/총차입금,-1.2864450005939239,0.2946402510019126,0.9284854424731651,0.043267287144929785,0.006971398676975429,-83.88759929961923
BGF,027410,기타금융,quick_assets,당좌자산,311932279761.0,316783176222.0,460449326316.0,418500601155.0,363037963490.0,-13.252702030040409
BGF,027410,기타금융,quick_ratio,당좌비율,5.408961475808166,4.969965153000532,6.67629838302708,3.6587743684698366,5.077598945593237,38.77868472432689
BGF,027410,기타금융,roa,총자산수익률(ROA),2.905136014982552,1.0568050841101555,1.0783323134142093,1.8155343449146515,1.350706517342758,-25.60281103323028
BGF,027410,기타금융,sales_revenue,매출액,220593918847.0,133387713837.0,154381286305.0,150187760830.0,434997439995.0,189.63574501079404
BGF,027410,기타금융,selling_general_administrative_expenses,판매관리비,90506761700.0,48683162016.0,52910048548.0,36567861835.0,70375399025.0,92.45150110921163
BGF,027410,기타금융,short_term_borrowings,단기성차입금,20410981086.0,26393127002.0,18924775301.0,30598510386.0,23740161964.0,-22.413994457514374
BGF,027410,기타금융,short_term_borrowings_to_total_borrowings_ratio,단기성차입금/총차입금,0.8991663935310936,0.5621044853324746,0.8230047319515263,0.868325962418347,0.7977609347272416,-8.126559695920756
BGF,027410,기타금융,total_assets,자산총계,1624874724266.0,1657381460248.0,1658204361732.0,1981622039251.0,1938013970903.0,-2.200624916569997
BGF,027410,기타금융,total_assets_leverage,총자산레버리지,1.0719994607481715,1.0844929405426664,1.0787882019426374,1.1436195182772275,1.116031001519631,-2.412385965496318
BGF,027410,기타금융,total_borrowings,총차입금,22699893182.0,46954129865.0,22994734497.0,35238506863.0,29758491461.0,-15.551213402160204
BGF,027410,기타금융,total_borrowings_to_ebitda,총차입금/EBITDA,0.43440799157444354,1.90983820967945,1.4246319566979124,0.8093841490108988,0.7650905372194167,-5.472507936510841
BGF,027410,기타금융,total_equity,자본총계,1515742109732.0,1528254724663.0,1537099088353.0,1732763395151.0,1736523419389.0,0.2169958257729894
BGF,027410,기타금융,total_liabilities,부채총계,109132614534.0,129126735585.0,121105273379.0,248858644100.0,201490551514.0,-19.03413592777025
BGF,027410,기타금융,working_capital,운전자본,257555093919.0,255959860308.0,393806984579.0,354380911888.0,351288649925.0,-0.8725814114890283
BGF리테일,282330,유통업,average_accounts_receivable_per_sales_turnover,1회당회전매출채권액수,0.009408613669391348,0.009401784244948303,0.008792444375003513,0.010789174728245855,0.016761754344681443,55.35714979941412
BGF리테일,282330,유통업,borrowing_dependency,차입금의존도,0.30165582600790175,0.544105115492566,0.4980698171505727,0.47815489959493934,0.45928191680659697,-3.9470436890493636
BGF리테일,282330,유통업,cash_and_cash_equivalents,현금성자산,35338825797.0,28047949946.0,24011314610.0,54442437355.0,268595922005.0,393.3576361645611
BGF리테일,282330,유통업,cash_and_cash_equivalents_to_short_term_borrowings_ratio,현금성자산/단기성차입금,0.22456927574151142,0.08516859619716348,0.07207208812721794,0.141083524381342,0.6075216217243867,330.6113165150914
BGF리테일,282330,유통업,cogs,매출원가,4756223688566.0,4889561258211.0,5129513382786.0,5604063733435.0,6229570187158.0,11.161658458505736
BGF리테일,282330,유통업,corporate_tax,법인세납부,29362559619.0,51007491609.0,47810302684.0,42328336723.0,53401235328.0,26.159541012589106
BGF리테일,282330,유통업,current_liabilities,유동부채금액,763691794052.0,950726347343.0,1003393099606.0,1016456191788.0,1102246622172.0,8.440150306240952
BGF리테일,282330,유통업,current_liabilities_ratio,유동부채비율,1.097144336134779,1.2776164631473126,1.2102398936538243,1.2574786729743355,1.2386179168564018,-1.4998867593771616
BGF리테일,282330,유통업,days_sales_outstanding,매출채권회전일수,3.434143989327842,3.4316512494061304,3.209242196876282,3.938048775809737,6.118040335808727,55.35714979941412
BGF리테일,282330,유통업,debt_ratio,부채비율,0.6481356397302273,0.7134079182905693,0.7061248124831884,0.6882891730160139,0.6732685766660669,-2.1823089682100143
BGF리테일,282330,유통업,debt_to_net_income_ratio,총부채상환비율,6.2320914366538265,10.238111399950935,13.644563559157607,12.103934326466138,10.249143747344027,-15.32386519205145
BGF리테일,282330,유통업,dependence_on_net_borrowings,순차입금의존도,0.30165582600790175,0.544105115492566,0.4980698171505727,0.47815489959493934,0.45928191680659697,-3.9470436890493636
BGF리테일,282330,유통업,ebit,EBIT,202539442162.0,201078376312.0,163103983178.0,192516329566.0,254068774008.0,31.972583614471052
BGF리테일,282330,유통업,ebit_margin,EBIT마진,3.506652873969043,3.3817031505072204,2.6386810234973934,2.8389876337163718,3.3360880352824314,17.509776924083717
BGF리테일,282330,유통업,ebitda,EBITDA,202539442162.0,201078376312.0,163103983178.0,192516329566.0,254068774008.0,31.972583614471052
BGF리테일,282330,유통업,ebitda_margin,EBITDA마진,3.506652873969043,3.3817031505072204,2.6386810234973934,2.8389876337163718,3.3360880352824314,17.509776924083717
BGF리테일,282330,유통업,ebitda_to_interest_expense,EBITDA/금융비용,26.33287532344655,9.88240668289633,6.952885898220047,8.238667595948801,8.040895546588052,-2.4005343953675142
BGF리테일,282330,유통업,ebitda_to_sales_revenue,EBITDA/매출액,0.03506652873969043,0.033817031505072204,0.026386810234973936,0.02838987633716372,0.033360880352824314,17.509776924083713
BGF리테일,282330,유통업,financial_expenses,금융비용,7691504998.0,20347106000.0,23458458195.0,23367410728.0,31597074298.0,35.2185514509693
BGF리테일,282330,유통업,free_cash_flow,잉여현금흐름,670013673266.0,826724018676.0,773702352791.0,777236891554.0,728904577721.0,-6.218479122415926
BGF리테일,282330,유통업,net_borrowings,순차입금,122023866318.0,310709589083.0,323057635268.0,332537584465.0,173521547399.0,-47.81896678591428
BGF리테일,282330,유통업,net_borrowings_to_ebitda,순차입금/EBITDA,0.602469647469454,1.545216322022078,1.980685137011265,1.7273214444439986,0.6829707746514975,-60.460701923877494
BGF리테일,282330,유통업,operating_cash_flow,영업활동현금흐름,345797723349.0,532814863392.0,507341460255.0,538147659919.0,630424675866.0,17.147155477901585
BGF리테일,282330,유통업,operating_cf_to_total_borrowings,영업현금흐름/총차입금,2.1974568349167063,1.572850201117996,1.4617886746519335,1.390634217725364,1.4259212075827925,2.537474585886913
BGF리테일,282330,유통업,quick_assets,당좌자산,592679163280.0,653266185676.0,707541421663.0,699871209695.0,765059078253.0,9.314266347148143
BGF리테일,282330,유통업,quick_ratio,당좌비율,0.7760711426992815,0.6871232584451735,0.7051487816099479,0.6885404558989302,0.6940906534559708,0.8060815467690201
BGF리테일,282330,유통업,roa,총자산수익률(ROA),10.399969999128066,6.968159364763195,5.175136671991752,5.686491304823252,6.569022674118882,15.519787545389743
BGF리테일,282330,유통업,sales_revenue,매출액,5775862323457.0,5946068219555.0,6181269419288.0,6781161259022.0,7615769467741.0,12.307747550002517
BGF리테일,282330,유통업,selling_general_administrative_expenses,판매관리비,825414394414.0,859796389576.0,889488788714.0,977487554382.0,1133018580665.0,15.911305017211383
BGF리테일,282330,유통업,short_term_borrowings,단기성차입금,157362692115.0,329322675239.0,333156915998.0,385887987940.0,442117469404.0,14.571451618427384
BGF리테일,282330,유통업,short_term_borrowings_to_total_borrowings_ratio,단기성차입금/총차입금,1.0,0.9721486234164893,0.9599156482166143,0.9971780613509088,1.0,0.2829924522475177
BGF리테일,282330,유통업,total_assets,자산총계,1482568536572.0,2172410899706.0,2371169598247.0,2596378756682.0,2946235271626.0,13.47478729918024
BGF리테일,282330,유통업,total_assets_leverage,총자산레버리지,2.8420042292243086,3.489279934167467,3.402805144761646,3.2081015910665625,3.0606177691637524,-4.597230409208386
BGF리테일,282330,유통업,total_borrowings,총차입금,157362692115.0,338757539029.0,347068949878.0,386980021820.0,442117469404.0,14.248138011022865
BGF리테일,282330,유통업,total_borrowings_to_ebitda,총차입금/EBITDA,0.7769483831654596,1.684703970870405,2.12789990235391,2.0101153117368797,1.7401487889656162,-13.430399798208276
BGF리테일,282330,유통업,total_equity,자본총계,521663029677.0,622595762075.0,696827910319.0,809319369409.0,962627643775.0,18.942864851727485
BGF리테일,282330,유통업,total_liabilities,부채총계,960905506895.0,1549815137631.0,1674341687928.0,1787059387273.0,1983607627851.0,10.998416839293004
BGF리테일,282330,유통업,working_capital,운전자본,-67619482598.0,-206585695773.0,-174306978030.0,-208127419592.0,-212346187848.0,2.0270122333089073
BYC,001460,섬유의복,average_accounts_receivable_per_sales_turnover,1회당회전매출채권액수,0.030426041494191536,0.03472436258837389,0.026802460564086604,0.02993749621572681,0.028861197074242118,-3.5951541629566477
BYC,001460,섬유의복,borrowing_dependency,차입금의존도,0.408777654055905,0.25975635415313847,0.1862512324671948,0.05858587014300681,0.05482391425749517,-6.421268262003772
BYC,001460,섬유의복,cash_and_cash_equivalents,현금성자산,27032561999.0,14794923014.0,45351790241.0,51701715910.0,55069881153.0,6.514610170507976
BYC,001460,섬유의복,cash_and_cash_equivalents_to_short_term_borrowings_ratio,현금성자산/단기성차입금,2.3430324589736333,0.26269713659898364,1.1685600725778311,1.8316151266782386,1.9476708697541427,6.336251616701776
BYC,001460,섬유의복,cogs,매출원가,124040904813.0,101169466025.0,93110793721.0,94549164714.0,97946673770.0,3.59337818189834
BYC,001460,섬유의복,corporate_tax,법인세납부,3860076605.0,11647125024.0,14488793291.0,8555730683.0,12251693281.0,43.19867858093962
BYC,001460,섬유의복,current_liabilities,유동부채금액,82142589839.0,109379625182.0,121169200638.0,130677556899.0,79177003824.0,-39.41040397227851
BYC,001460,섬유의복,current_liabilities_ratio,유동부채비율,0.9146183763394443,0.9244242915821351,1.0413633454027769,0.9800401458458503,0.6588083912637497,-32.77740773617522
BYC,001460,섬유의복,days_sales_outstanding,매출채권회전일수,11.10550514537991,12.674392344756471,9.78289810589161,10.927186118740286,10.534336932098373,-3.59515416295665
BYC,001460,섬유의복,debt_ratio,부채비율,0.44828521606022836,0.374062275983155,0.3334637207213479,0.29604329414585906,0.2289447517232439,-22.665111404129977
BYC,001460,섬유의복,debt_to_net_income_ratio,총부채상환비율,36.4069044767763,9.340237816499824,12.385306687698597,6.786766912766143,4.339754046984569,-36.055649136537426
BYC,001460,섬유의복,dependence_on_net_borrowings,순차입금의존도,0.408777654055905,0.25975635415313847,0.1862512324671948,0.05858587014300681,0.05482391425749517,-6.421268262003772
BYC,001460,섬유의복,ebit,EBIT,19181901417.0,41765310036.0,28229972083.0,40190338094.0,48115688693.0,19.719541996545615
BYC,001460,섬유의복,ebit_margin,EBIT마진,9.694483901714458,24.482999158016998,17.440617269327795,24.439855059906872,28.356667355126262,16.026331930441142
BYC,001460,섬유의복,ebitda,EBITDA,19181901417.0,41765310036.0,28229972083.0,40190338094.0,48115688693.0,19.719541996545615
BYC,001460,섬유의복,ebitda_margin,EBITDA마진,9.694483901714458,24.482999158016998,17.440617269327795,24.439855059906872,28.356667355126262,16.026331930441142
BYC,001460,섬유의복,ebitda_to_interest_expense,EBITDA/금융비용,2.182136462548938,4.9469873765390435,4.752543560125019,12.925327605117317,13.862424129015723,7.250079475953834
BYC,001460,섬유의복,ebitda_to_sales_revenue,EBITDA/매출액,0.09694483901714458,0.24482999158017,0.17440617269327796,0.24439855059906873,0.28356667355126264,16.026331930441142
BYC,001460,섬유의복,financial_expenses,금융비용,8790422481.0,8442574613.0,5939971244.0,3109425101.0,3470943339.0,11.626529865078105
BYC,001460,섬유의복,free_cash_flow,잉여현금흐름,70515691437.0,-23228073503.0,9220404146.0,31940854342.0,-32853531917.0,-202.85739875717695
