id,corp,stock_code,sector,label_en,label_ko,2018,2019,2020,2021,2022,YoY
15,AJ네트웍스,095570,서비스업,net_debt_ratio,순부채비율,412.72645792572337,383.7517774787554,427.19529065624056,250.28333604020028,272.930857005906,9.04875303486768
16,AJ네트웍스,095570,서비스업,net_income_growth_rate,순이익증가율,NULL,13.03971790399614,-107.87306619778107,-2413.580940144671,-88.57198069749494,-96.33026681540724
17,AJ네트웍스,095570,서비스업,net_profit_margin,순이익률,3.56460174988502,4.211766896736583,-0.38038751584718045,7.81478855222226,0.7257340021461588,-90.71332516169251
18,AJ네트웍스,095570,서비스업,net_working_capital_turnover,순운전자본회전율,-257.7113374652008,-315.2773949863797,-211.32948121502383,-390.8033595566752,-235.59733473294102,-39.71460864609734
19,AJ네트웍스,095570,서비스업,non_current_debt_ratio,비유동부채비율,96.4322139509059,189.74917819932827,205.29481577231797,128.92264210861666,77.81810928228889,-39.63968779298865
20,AJ네트웍스,095570,서비스업,operating_income_growth_rate,영업이익증가율,NULL,-4.329563784903135,-12.827003499894573,12.614346588143732,23.058247451117175,82.79383153139062
21,AJ네트웍스,095570,서비스업,operating_profit_margin,영업이익률,100,100,100,100,100,0
22,AJ네트웍스,095570,서비스업,price_cash_flow_ratio,PCR,-2.524985987063493,-6.138493297266614,12.190308714900173,-22.38089745611042,14.615668398403775,-165.30421055306434
23,AJ네트웍스,095570,서비스업,price_earnings_ratio,PER,5.659806561631422,5.523725861169403,-65.1483664063261,3.3009913949016787,30.540222068209737,825.1833287229575
24,AJ네트웍스,095570,서비스업,price_to_book_ratio,PBR,0.4288959322819085,0.6699661194326972,0.7502744156329334,0.6987629427502883,0.7400773834013713,5.912511686505857
25,AJ네트웍스,095570,서비스업,quick_ratio,당좌비율,32.21883859652282,52.78100645953771,32.50205427340687,48.39840530433834,33.946068549480685,-29.861183780702326
26,AJ네트웍스,095570,서비스업,retention_ratio,자본유보율,421.7321029288041,471.8215730363059,-5445.74601889374,323.0834753282839,2791.8702276756458,764.1327832811124
27,AJ네트웍스,095570,서비스업,return_on_assets,ROA,1.447255303925629,2.3362524478455096,-0.2088448586135612,5.663071279879297,0.5919579990769644,-89.54705018140649
28,AJ네트웍스,095570,서비스업,return_on_equity,ROE,7.5779256342337,12.128880691607344,-1.1516396450427029,21.168275198460528,2.4232874985271993,-88.55226759947152
29,AJ네트웍스,095570,서비스업,return_on_invested_capital,ROIC,-5.8724695957089645,11.719851977405732,-12.798569983815412,3.2953334148761435,2.051867955942465,-37.73413194914648
30,AJ네트웍스,095570,서비스업,revenue_growth_rate,매출액증가율,NULL,-4.329563784903135,-12.827003499894573,12.614346588143732,23.058247451117175,82.79383153139062
31,AJ네트웍스,095570,서비스업,tangible_asset_growth_rate,유형자산증가율,NULL,11.328771214333266,-15.856140743716962,-22.597228894779963,-6.0216743355941516,-73.352155861088
32,AJ네트웍스,095570,서비스업,tangible_asset_turnover,유형자산회전율,426.64876158129204,366.6408304510048,379.8397186936091,552.6339834882261,723.6367429319713,30.94322183452701
33,AJ네트웍스,095570,서비스업,total_asset_growth_rate,총자산증가율,NULL,-29.97446340112574,-11.927589222340618,-14.678897641238553,9.32817530776926,-163.54820052401553
34,AJ네트웍스,095570,서비스업,total_asset_turnover,총자산회전율,40.60075726474386,55.469652170344844,54.903184230016635,72.46608455284324,81.56679958861119,12.55858529120831
35,AJ네트웍스,095570,서비스업,total_equity_growth_rate,자기자본증가율,NULL,-29.37463911373349,-17.08215238936792,25.86814502862953,-0.1722008982538492,-100.66568707598967
36,AJ네트웍스,095570,서비스업,total_liabilities_growth_rate,부채총계증가율,NULL,-30.116062742564843,-10.697851861054264,-23.660747684830262,12.798062445203362,-154.08984794427545
37,AK홀딩스,006840,기타금융,accounts_payable_turnover,매입채무회전율,812.7604530367183,859.5181919436635,781.7324961324498,753.8375516115343,972.5042850174832,29.007142578462542
38,AK홀딩스,006840,기타금융,accounts_receivable_turnover,매출채권회전율,1380.4192731077007,1346.4302330329876,1077.2481131487325,1102.4413059839162,1139.587487313915,3.3694475278070533
39,AK홀딩스,006840,기타금융,book_value_per_share,BPS,111258.03772203805,109276.05785012049,95312.7947839606,90760.80278437669,96798.05811824532,6.65183113046226
40,AK홀딩스,006840,기타금융,current_ratio,유동비율,98.17208345288688,84.81649927073084,73.54206146963482,72.18733021972503,66.7105233731966,-7.586936419255339
41,AK홀딩스,006840,기타금융,debt_ratio,부채비율,130.54051677938722,198.96665201944833,228.83633165166844,278.31759321037106,290.2507966302069,4.287620944902288
42,AK홀딩스,006840,기타금융,debt_to_equity_ratio,차입금비율,50.234300086474946,114.15705341540772,88.32434152769676,108.94517180444412,108.25165104066066,-0.6365777870618434
43,AK홀딩스,006840,기타금융,earnings_per_share,EPS,15596.863372133179,4434.504003038748,-19951.652326567888,-15046.245625289062,-8986.447920715367,-40.2744834524611
44,AK홀딩스,006840,기타금융,ebitda_margin,EBITDA마진율,7.269978357898937,2.188432858470809,-13.132164819832651,-7.817796486437975,-3.1727680406309697,-59.41608295719938
45,AK홀딩스,006840,기타금융,enterprise_value_to_ebitda,EV/EBITDA,3.5001846297526504,22.194634297854797,-3.0318816961440005,-4.2413919883868685,-9.290102730558907,119.03428770544309
46,AK홀딩스,006840,기타금융,equity_ratio,자기자본비율,43.37632334523381,33.44854662703144,30.410265039061603,26.432817768639428,25.624547307396746,-3.0578293556036784
47,AK홀딩스,006840,기타금융,gross_profit_margin,매출총이익률,28.174701447253142,24.658903089943394,17.669437512136028,15.987336484280151,18.761579109004277,17.35275058138641
48,AK홀딩스,006840,기타금융,interest_coverage_ratio,이자보상배율,555.3235624126744,161.74576517822916,-171.748485385242,-191.35737495789874,-19.47998402964949,-89.82010281342156
49,AK홀딩스,006840,기타금융,inventory_turnover,재고자산회전율,1174.1043820282368,1116.4024175880768,910.2915763596129,708.8509680779456,860.2904824260465,21.364083730989357
50,AK홀딩스,006840,기타금융,market_capitalization,시가총액,715368294000,458365610600,333176159150,255677927300,227858049200,-10.880829015544041
51,AK홀딩스,006840,기타금융,net_debt_ratio,순부채비율,95.84252277314346,179.28736567656375,196.74019630424112,235.46570092653917,251.2988085541254,6.7241672843578435
52,AK홀딩스,006840,기타금융,net_income_growth_rate,순이익증가율,NULL,-71.56797557794954,-549.9184646782593,-24.58646843372826,-40.2744834524611,63.807516972269475
53,AK홀딩스,006840,기타금융,net_profit_margin,순이익률,5.56750753628507,1.5625935634772203,-10.088283570039948,-6.292454419107813,-3.1428135869848486,-50.05424946041232
54,AK홀딩스,006840,기타금융,net_working_capital_turnover,순운전자본회전율,-15253.44871452246,-1581.667138257216,-614.4202469221176,-607.7780889353552,-480.7957215629026,-20.892883386909784
55,AK홀딩스,006840,기타금융,non_current_debt_ratio,비유동부채비율,40.23367636957349,90.82649529676584,101.1957245554963,122.46213307026903,105.69179459341969,-13.694305379464925
56,AK홀딩스,006840,기타금융,operating_income_growth_rate,영업이익증가율,NULL,-51.30582961680148,-268.69199059838854,-25.203637575935122,-86.83131823342589,244.5189924343856
57,AK홀딩스,006840,기타금융,operating_profit_margin,영업이익률,7.26770651264998,3.493427914231526,-8.456364266228588,-5.2313969849276525,-0.5761009741501092,-88.98762652098603
58,AK홀딩스,006840,기타금융,price_cash_flow_ratio,PCR,2.254848557314579,1.6717092129766593,-1.7378587969443515,-26.17977697979236,0.6217559008625314,-102.37494727836089
59,AK홀딩스,006840,기타금융,price_earnings_ratio,PER,3.4622345988156487,7.802450956474572,-1.260547226282102,-1.2827120120624254,-1.9139931763640368,49.21456713316325
60,AK홀딩스,006840,기타금융,price_to_book_ratio,PBR,0.4853581916922812,0.3166292844079006,0.26386803636390993,0.21264686305002856,0.17768951500028077,-16.439155296414373
61,AK홀딩스,006840,기타금융,quick_ratio,당좌비율,81.11537832980544,68.60966553311644,58.839192721896325,52.15287509047626,51.59636681690654,-1.0670711300273912
62,AK홀딩스,006840,기타금융,retention_ratio,자본유보율,237.30399630955108,875.2636126548547,-132.0340113719696,-116.77139419472398,-152.40886050888625,30.51900387070351
63,AK홀딩스,006840,기타금융,return_on_assets,ROA,6.080770456255083,1.3573669917416002,-6.365724943785217,-4.38200915499081,-2.378907845326126,-45.71193803607845
64,AK홀딩스,006840,기타금융,return_on_equity,ROE,14.01863963401877,4.058074650826964,-20.93281638817854,-16.577911569419353,-9.283706817483694,-43.999539516129424
65,AK홀딩스,006840,기타금융,return_on_invested_capital,ROIC,11.782729356954556,0.42813284156025105,-18.910179124450917,-13.83910705354901,-7.210642070008063,-47.8966233723952
66,AK홀딩스,006840,기타금융,revenue_growth_rate,매출액증가율,NULL,1.3030604640108745,-30.311267311747724,20.905618187470097,19.580776947579672,-6.33724976707207
67,AK홀딩스,006840,기타금융,tangible_asset_growth_rate,유형자산증가율,NULL,2.4320606030606706,3.2573566541643117,10.668671327271163,11.32812089713613,6.181178045848007
68,AK홀딩스,006840,기타금융,tangible_asset_turnover,유형자산회전율,265.82893705772295,262.89898616993753,177.43139825447417,193.843954522458,208.21343701475453,7.412912374645006
69,AK홀딩스,006840,기타금융,total_asset_growth_rate,총자산증가율,NULL,27.370574921155843,-4.063641089998393,9.55289731505744,10.015930550681574,4.847045041448251
70,AK홀딩스,006840,기타금융,total_asset_turnover,총자산회전율,109.21889941998155,86.86628586393688,63.10017853473175,69.63910841665057,75.69357136477196,8.694055805392496
71,AK홀딩스,006840,기타금융,total_equity_growth_rate,자기자본증가율,NULL,-1.7814262344525988,-12.777971076986905,-4.775845687771119,6.65183113046226,-239.28069634860128
72,AK홀딩스,006840,기타금융,total_liabilities_growth_rate,부채총계증가율,NULL,49.70233970562899,0.3161531612195123,15.814465528202714,11.224657380133763,-29.02284708821629
73,BGF,027410,기타금융,accounts_payable_turnover,매입채무회전율,3522.4290727746984,1559.5802093939278,1071.2713702814817,267.2080780365162,1477.058967399584,452.77481813170766
74,BGF,027410,기타금융,accounts_receivable_turnover,매출채권회전율,1678.0565864759872,1122.240805826169,1287.8612548751075,266.49525723973795,689.643859927644,158.78278925888856
75,BGF,027410,기타금융,book_value_per_share,BPS,15893.416779146228,15966.422491775764,16058.82387295036,18103.024318387357,18142.307125496925,0.21699582577298115
76,BGF,027410,기타금융,current_ratio,유동비율,546.6051355676981,501.57170007227745,671.0015813043417,409.82029500372465,591.3268191873781,44.28929616138308
77,BGF,027410,기타금융,debt_ratio,부채비율,7.199946074817164,8.449294054266648,7.878820194263739,14.361951827722761,11.603100151963107,-19.20944805311396
78,BGF,027410,기타금융,debt_to_equity_ratio,차입금비율,1.6622220784282857,1.3120849337744875,0.8880364384722887,1.8607763682121314,0.9195199398242648,-50.5840704163845
79,BGF,027410,기타금융,earnings_per_share,EPS,494.96935286608687,182.9907934857532,186.8110419100866,375.8695661767432,273.4826433117675,-27.240014110860688
80,BGF,027410,기타금융,ebitda_margin,EBITDA마진율,23.688222377627273,18.431530095825313,10.45516912141264,28.988668023542036,8.941520574568687,-69.15511755384148
81,BGF,027410,기타금융,enterprise_value_to_ebitda,EV/EBITDA,14.970847779783876,22.031100002567296,29.3671925673599,7.610126896223146,6.3791541430435545,-16.175456335564057
82,BGF,027410,기타금융,equity_ratio,자기자본비율,93.28362901433536,92.20899118989311,92.6966014458854,87.44166954289317,89.60324566596817,2.472020644590598
83,BGF,027410,기타금융,gross_profit_margin,매출총이익률,54.43627108700466,56.25605744596341,43.755980843134225,49.588156652991096,30.248268054063125,-39.00102343844921
84,BGF,027410,기타금융,interest_coverage_ratio,이자보상배율,962.7667741617994,1815.8784335854136,207.20415400796043,1252.3264912042216,298.6096565753782,-76.15560649138398
85,BGF,027410,기타금융,inventory_turnover,재고자산회전율,3052.8624360993936,2000.8583701175876,3733.9666464401594,150.63238799844189,507.82447676954786,237.12834505073423
86,BGF,027410,기타금융,market_capitalization,시가총액,769629274530,536014029600,468533691945,506341824390,412060785255,-18.620037807183365
87,BGF,027410,기타금융,net_debt_ratio,순부채비율,6.373555719454224,7.50555752780635,7.347105061717707,2.4007516395148034,1.242813490853673,-48.232317312720944
88,BGF,027410,기타금융,net_income_growth_rate,순이익증가율,NULL,-62.8951212326679,2.0876724733317475,101.20307789817464,-27.240014110860688,-126.91619136155938
89,BGF,027410,기타금융,net_profit_margin,순이익률,21.39896741475472,13.131113077178695,11.58233221329293,23.95470077599931,6.017709210495787,-74.8787961629433
90,BGF,027410,기타금융,net_working_capital_turnover,순운전자본회전율,85.64921605331396,52.112746770721294,39.202272267984675,42.38031897086657,123.82906196595643,192.18529962240262
91,BGF,027410,기타금융,non_current_debt_ratio,비유동부채비율,3.3952399737115733,4.278555005247488,3.3919424263575157,7.760777631690519,7.485795504833341,-3.543229041047511
92,BGF,027410,기타금융,operating_income_growth_rate,영업이익증가율,NULL,-10.578491786586241,-44.4480519186414,158.91323487584285,61.45571323268801,-61.32750473508221
93,BGF,027410,기타금융,operating_profit_margin,영업이익률,13.360904107897092,19.75857157144658,9.48366078779447,25.240059555790367,14.069920193944935,-44.25559827683874
94,BGF,027410,기타금융,price_cash_flow_ratio,PCR,-26.355213673452045,38.744519962490166,21.945088054592333,332.0982890713149,1986.2341943664171,498.0862472735873
95,BGF,027410,기타금융,price_earnings_ratio,PER,16.304039741594515,30.602632478534993,26.202947909021333,14.07403119600407,15.741401164871522,11.847138503862748
96,BGF,027410,기타금융,price_to_book_ratio,PBR,0.5077574012020283,0.3507360526683129,0.30481684329605147,0.2922163671087219,0.23729065825094636,-18.796246562513694
97,BGF,027410,기타금융,quick_ratio,당좌비율,540.8961475808165,496.99651530005326,667.629838302708,365.87743684698364,507.75989455932364,38.77868472432689
98,BGF,027410,기타금융,retention_ratio,자본유보율,1378.8256586343246,3838.6387065809126,3851.542110252644,2068.794559968229,2913.889404067403,40.84962617613189
99,BGF,027410,기타금융,return_on_assets,ROA,2.905136014982552,1.0568050841101555,1.0783323134142093,1.8155343449146515,1.350706517342758,-25.60281103323028
100,BGF,027410,기타금융,return_on_equity,ROE,3.1143042414613875,1.1460976532470626,1.1632921774847595,2.0762805129470556,1.507430347309131,-27.397558378588414
101,BGF,027410,기타금융,return_on_invested_capital,ROIC,0.2876135324091769,1.113775300069929,0.7716319240125051,2.6358041271105983,1.3148002048535723,-50.11768168468297
102,BGF,027410,기타금융,revenue_growth_rate,매출액증가율,NULL,-39.532461033291064,15.73876023818368,-2.7163431367679847,189.63574501079404,-7081.288278491588
103,BGF,027410,기타금융,tangible_asset_growth_rate,유형자산증가율,NULL,-0.18889427786680235,-72.04443285192659,114.47656000223586,11.75711905610395,-89.72967124809279
104,BGF,027410,기타금융,tangible_asset_turnover,유형자산회전율,112.247477602523,68.00173865161632,281.5337955367309,127.69990883905042,330.95393427098844,159.16536454862626
105,BGF,027410,기타금융,total_asset_growth_rate,총자산증가율,NULL,2.000568751334608,0.04965069923472676,19.50409038733858,-2.200624916569993,-111.28288924459953
106,BGF,027410,기타금융,total_asset_turnover,총자산회전율,13.576057006280791,8.048099790922043,9.310148366981029,7.579031614261162,22.44552653004441,196.15296085860837
107,BGF,027410,기타금융,total_equity_growth_rate,자기자본증가율,NULL,0.8255108075879924,0.5787231373978186,12.729453050919059,0.21699582577299203,-98.29532482735128
108,BGF,027410,기타금융,total_liabilities_growth_rate,부채총계증가율,NULL,18.320940203234002,-6.212084716351962,105.4895192888874,-19.034135927770247,-118.04362751492351
109,BGF리테일,282330,유통업,accounts_payable_turnover,매입채무회전율,912.0817811011294,915.9339069477733,897.5560132186258,1107.0795495562675,1183.4781108794737,6.900909817530978
110,BGF리테일,282330,유통업,accounts_receivable_turnover,매출채권회전율,10628.558416137954,10636.278965211446,11373.401495071734,9268.549496951042,5965.962627994862,-35.632186784378625
111,BGF리테일,282330,유통업,book_value_per_share,BPS,30182.010344015987,36021.70493608331,40316.57602853198,46825.02724841248,55695.02887686383,18.94286485172749
112,BGF리테일,282330,유통업,current_ratio,유동비율,91.14571046531427,78.27075095264308,82.62824628767682,79.52421154266443,80.73514732759467,1.5227259238912167
113,BGF리테일,282330,유통업,debt_ratio,부채비율,184.20042292243087,248.92799341674672,240.2805144761646,220.81015910665624,206.06177691637524,-6.679213605908959
114,BGF리테일,282330,유통업,debt_to_equity_ratio,차입금비율,0.9765381980690137,1.8839033694847205,3.2095833560629665,0.887416531899469,1.2767138030447633,43.86860703530323
115,BGF리테일,282330,유통업,earnings_per_share,EPS,8920.823974627032,8758.266421317034,7099.741657585964,8542.215644947386,11197.63455239805,31.085833205595925
116,BGF리테일,282330,유통업,ebitda_margin,EBITDA마진율,3.506652873969043,3.3817031505072204,2.6386810234973934,2.8389876337163718,3.3360880352824314,17.509776924083717
117,BGF리테일,282330,유통업,enterprise_value_to_ebitda,EV/EBITDA,17.259217264739018,14.48839638069098,14.348657680946632,12.81734346944868,13.3111843602178,3.8529114238549877
118,BGF리테일,282330,유통업,equity_ratio,자기자본비율,35.186436026977276,28.659208170943078,29.387518751681164,31.171082698398617,32.673142333393315,4.81875990490335
119,BGF리테일,282330,유통업,gross_profit_margin,매출총이익률,17.653444244161285,17.768160780083825,17.015211037721574,17.358347348264722,18.201696971720132,4.858467263818856
120,BGF리테일,282330,유통업,interest_coverage_ratio,이자보상배율,2463.9740317828496,966.3452569323617,691.4531306135569,853.5036508303378,798.8321044837264,-6.405543349864265
121,BGF리테일,282330,유통업,inventory_turnover,재고자산회전율,4600.134315053224,5380.566708270287,4220.269075046163,5167.056684851579,4989.98920166736,-3.4268538935005908
122,BGF리테일,282330,유통업,market_capitalization,시가총액,3525916824000,2929622067000,2341969263000,2514808323000,3638262213000,44.67353951890035
123,BGF리테일,282330,유통업,net_debt_ratio,순부채비율,177.4261598854507,244.42299167171052,236.83471182468816,214.08321799875267,178.1594074236724,-16.780302029694628
124,BGF리테일,282330,유통업,net_income_growth_rate,순이익증가율,NULL,-1.8222257694171629,-18.936678606788327,20.317274302793265,31.085833205595925,53.001986104613316
125,BGF리테일,282330,유통업,net_profit_margin,순이익률,2.6695006630233418,2.545834456644175,1.9852114365229319,2.177250276161306,2.5412909863644777,16.720205030586058
126,BGF리테일,282330,유통업,net_working_capital_turnover,순운전자본회전율,-8541.713277805875,-2878.257469524243,-3546.1973405471704,-3258.177741460191,-3586.487492392593,10.076483758226956
127,BGF리테일,282330,유통업,non_current_debt_ratio,비유동부채비율,37.804809162939826,96.2243604568307,96.286124362448,95.21620569241136,91.55783249925089,-3.8421749391889923
128,BGF리테일,282330,유통업,operating_income_growth_rate,영업이익증가율,NULL,3.749858710250842,-17.505072524144815,22.95714295905309,26.55706852071895,15.681069582947552
129,BGF리테일,282330,유통업,operating_profit_margin,영업이익률,3.2811842663619704,3.30677830280116,2.6241251202683182,2.941114302548884,3.3142753944844587,12.68774530837441
130,BGF리테일,282330,유통업,price_cash_flow_ratio,PCR,10.196472058439294,5.498386528389004,4.616159818326063,4.673082334648672,5.771129132916953,23.497270530133584
131,BGF리테일,282330,유통업,price_earnings_ratio,PER,22.86784276656787,19.353144999956655,19.08520148127085,17.033051616539492,18.798613136996863,10.365503259222027
132,BGF리테일,282330,유통업,price_to_book_ratio,PBR,6.758993111287098,4.705496319531786,3.3609004867900207,3.1073126605587382,3.7795114617032444,21.632802185526945
133,BGF리테일,282330,유통업,quick_ratio,당좌비율,77.60711426992815,68.71232584451735,70.51487816099478,68.85404558989302,69.40906534559707,0.8060815467690142
134,BGF리테일,282330,유통업,retention_ratio,자본유보율,103.9738613977481,172.58004061390704,273.57766688178106,301.8606595228552,310.05562542050563,2.7148174626677237
135,BGF리테일,282330,유통업,return_on_assets,ROA,10.399969999128066,6.968159364763195,5.175136671991752,5.686491304823252,6.569022674118882,15.519787545389743
136,BGF리테일,282330,유통업,return_on_equity,ROE,29.556758721327892,24.31385864954934,17.609981692298195,18.24284180258965,20.105267522447846,10.2090767437002
137,BGF리테일,282330,유통업,return_on_invested_capital,ROIC,35.24020824619087,24.752861451921184,16.58467887971122,19.708185266073937,28.410217680569012,44.1544074049016
138,BGF리테일,282330,유통업,revenue_growth_rate,매출액증가율,NULL,2.946848220511722,3.9555751977329745,9.70499421788833,12.307747550002524,26.818700492544096
139,BGF리테일,282330,유통업,tangible_asset_growth_rate,유형자산증가율,NULL,13.101942832675295,7.5726950869955845,3.825282898006721,12.438965852806305,225.17767141583184
140,BGF리테일,282330,유통업,tangible_asset_turnover,유형자산회전율,1188.1430962965962,1081.4631821104085,1045.0991030813084,1104.2839264236318,1102.9952071478917,-0.11670180511580353
141,BGF리테일,282330,유통업,total_asset_growth_rate,총자산증가율,NULL,46.53021739750769,9.149222118518118,9.497808954766306,13.474787299180235,41.87258728149247
142,BGF리테일,282330,유통업,total_asset_turnover,총자산회전율,389.5848442063912,273.708266716932,260.68440755388383,261.17765913659974,258.4915583994732,-1.0284573136945327
143,BGF리테일,282330,유통업,total_equity_growth_rate,자기자본증가율,NULL,19.348262509707624,11.923008919398615,16.143363006011448,18.942864851727492,17.34150340714985
144,BGF리테일,282330,유통업,total_liabilities_growth_rate,부채총계증가율,NULL,61.28694512730597,8.03492928113656,6.732060735135148,10.998416839293013,63.37370193188276
145,BYC,001460,섬유의복,accounts_payable_turnover,매입채무회전율,745.2713781470214,732.3634056093038,762.4654511514343,645.1853881252987,649.8684138573569,0.7258418771177704
146,BYC,001460,섬유의복,accounts_receivable_turnover,매출채권회전율,3286.6582404119326,2879.822480412675,3731.0007325966526,3340.292697806434,3464.859747250312,3.7292255713303577
147,BYC,001460,섬유의복,book_value_per_share,BPS,652247.2995092977,695352.2628355067,724715.2649920351,771374.790144329,825688.2821930309,7.041128740873108
148,BYC,001460,섬유의복,current_ratio,유동비율,109.33521847683363,108.17543514445282,96.02796222995745,102.03663638053548,151.78920202910052,48.75951169442493
149,BYC,001460,섬유의복,debt_ratio,부채비율,81.25307298438568,59.76030228417554,50.02934290121965,42.05419050403917,29.692392631386177,-29.394925272585336
150,BYC,001460,섬유의복,debt_to_equity_ratio,차입금비율,40.8777654055905,25.975635415313846,18.62512324671948,5.8585870143006815,5.482391425749517,-6.421268262003776
151,BYC,001460,섬유의복,earnings_per_share,EPS,14556.880952266596,44489.72524835299,29274.22744730754,47798.22674287361,56493.203072292534,18.191001888402244
152,BYC,001460,섬유의복,ebitda_margin,EBITDA마진율,9.694483901714458,24.482999158016998,17.440617269327795,24.439855059906872,28.356667355126262,16.026331930441142
153,BYC,001460,섬유의복,enterprise_value_to_ebitda,EV/EBITDA,15.283164423584525,5.883970216985749,7.719114429809335,6.417331741543721,4.194348061869484,-34.64031110131587
154,BYC,001460,섬유의복,equity_ratio,자기자본비율,55.17147839397716,62.5937724016845,66.65362792786522,70.3956705854141,77.10552482767561,9.531629127845525
155,BYC,001460,섬유의복,gross_profit_margin,매출총이익률,37.310044050273625,40.69403652523854,42.47568817437109,42.50439306479994,42.27576655177273,-0.5378891369620468
156,BYC,001460,섬유의복,interest_coverage_ratio,이자보상배율,242.84180635390328,277.09185837668593,386.21287982114006,859.0445370563694,729.6677178918362,-15.060548502858783
157,BYC,001460,섬유의복,inventory_turnover,재고자산회전율,227.14159127396297,221.49209718496635,268.2930368617358,305.44062612304464,254.9356888789453,-16.535107947216478
158,BYC,001460,섬유의복,market_capitalization,시가총액,153655290000,147721447500,178952197500,281389057500,228609090000,-18.756936736958934
159,BYC,001460,섬유의복,net_debt_ratio,순부채비율,74.61774326413223,56.3539039803998,40.01056805697162,31.323513907685342,19.014498554863962,-39.29640649225283
160,BYC,001460,섬유의복,net_income_growth_rate,순이익증가율,NULL,205.62677124474015,-34.200026446800145,63.27750007718749,18.191001888402237,-71.2520218620957
161,BYC,001460,섬유의복,net_profit_margin,순이익률,4.59529904559966,16.28999838387946,11.296639125606058,18.155205161466352,20.795869862188326,14.544945525191155
162,BYC,001460,섬유의복,net_working_capital_turnover,순운전자본회전율,2580.3230563154584,1907.6723434635308,-3363.124808068008,6178.862485733756,413.80261888154035,-93.30293205526162
163,BYC,001460,섬유의복,non_current_debt_ratio,비유동부채비율,61.09060493280152,34.5766247932539,23.261558591083258,14.932100321852898,14.34019570580756,-3.963974278816594
164,BYC,001460,섬유의복,operating_income_growth_rate,영업이익증가율,NULL,9.588622943089774,-1.935363545425306,16.43530495171337,-5.185037807310144,-131.5481691550214
165,BYC,001460,섬유의복,operating_profit_margin,영업이익률,10.788628588384524,13.713476948623107,14.173023216368389,16.243243202091286,14.925921010254099,-8.109970253154767
166,BYC,001460,섬유의복,price_cash_flow_ratio,PCR,3.132471767096104,7.892789982407455,5.0539031736734366,7.880406519727248,21.838001663088562,177.11770463136472
167,BYC,001460,섬유의복,price_earnings_ratio,PER,16.899224552749832,5.315834132033784,9.786765526628798,9.42503583707039,6.478655485893437,-31.26121112015616
168,BYC,001460,섬유의복,price_to_book_ratio,PBR,0.3771575600007422,0.34011538128257546,0.3953276739702023,0.5840221974530807,0.44326655457420655,-24.101077577651868
169,BYC,001460,섬유의복,quick_ratio,당좌비율,42.85386230942404,66.41598306459993,67.38628906609557,78.34855487551856,103.26482244105384,31.801821495141354
170,BYC,001460,섬유의복,retention_ratio,자본유보율,4364.282207076148,1525.2019883426083,2415.2341099908454,1574.3580508857133,1428.2360396804213,-9.281370976766413
171,BYC,001460,섬유의복,return_on_assets,ROA,1.2313192305217444,4.004847449626627,2.6924139153740345,4.362066620985486,5.275523664349681,20.94092371193142
